Date,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector,Gross_Profit_Margin,Operating_Margin,Net_Profit_Margin,EBITDA_Margin,Expense_Ratio,Effective_Tax_Rate,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Gross_Profit_Growth_QoQ
2024-09-30,8257100000.0,878800000.0,8257100000.0,7378300000.0,117300000.0,509590086.0,10.49,5345600000.0,1848000000.0,571200000.0,6809300000.0,10773200000.0,5538200000.0,17582500000.0,14766600000.0,32349100000.0,32349100000.0,PIDILITIND.NS,Chemicals,0.5435236219863923,0.21049426413717848,0.1652472557196336,0.25524975965328245,0.3330293578492137,0.2568950177935943,-0.04725286052984223,-0.05708036407253225,-0.03752990185076721
2024-12-31,8537100000.0,895000000.0,8537100000.0,7642100000.0,124500000.0,509612546.0,10.84,5524200000.0,1946800000.0,557800000.0,7088800000.0,11212500000.0,5976900000.0,18301300000.0,15387800000.0,33689100000.0,33689100000.0,PIDILITIND.NS,Chemicals,0.5432409889252013,0.21041820648221532,0.16397588537538849,0.2534083724409379,0.332822782442986,0.26058091286307056,0.04142309986985726,0.03341065549236766,0.04088155836769514
2025-03-31,4957900000.0,886500000.0,6792100000.0,5905600000.0,143500000.0,509700132.0,12.015,4223400000.0,1486900000.0,-1552700000.0,5563700000.0,10614300000.0,-3610200000.0,16178000000.0,14768800000.0,30946800000.0,30946800000.0,PIDILITIND.NS,Chemicals,0.5227681052645184,0.17978272390037095,0.13647291480863935,0.16020719428179975,0.3429853813641475,0.260389121412185,-0.08140021549996879,-0.23547300966655804,-0.1160190806117598
2025-06-30,10269200000.0,966800000.0,10269200000.0,9302400000.0,137700000.0,509787718.0,13.19,6724100000.0,2383400000.0,857100000.0,8443000000.0,11870500000.0,6261700000.0,20313500000.0,17217500000.0,37531000000.0,37531000000.0,PIDILITIND.NS,Chemicals,0.5412459033865338,0.2249606991553649,0.17916122671924542,0.2736191415096853,0.3162852042311689,0.26169640406258576,0.21275866971706292,0.5921058862527822,0.25562492273457793
2024-06-30,6619000000.0,834000000.0,6580000000.0,5746000000.0,83000000.0,151672862.0,29.59,4488000000.0,1175000000.0,727000000.0,5037000000.0,5675000000.0,2840000000.0,10712000000.0,9977000000.0,20689000000.0,20689000000.0,PIIND.NS,Chemicals,0.5177630624969791,0.24346270965247233,0.21692686935086278,0.31992846440137274,0.27430035284450677,0.20748719759844605,0.0,0.0,0.0
2024-09-30,7763000000.0,798000000.0,7511000000.0,6713000000.0,85000000.0,151701493.0,33.5,5082000000.0,1546000000.0,1222000000.0,5736000000.0,5760000000.0,3006000000.0,11496000000.0,10714000000.0,22210000000.0,22210000000.0,PIIND.NS,Chemicals,0.5176046825754165,0.25826204412426834,0.22881584871679422,0.3495272399819901,0.25934263845114813,0.23325286662643333,0.07351732804872158,0.13235294117647056,0.07318894697535483
2024-12-31,5894000000.0,991000000.0,5881000000.0,4890000000.0,83000000.0,151812627.0,24.55,3727000000.0,1080000000.0,759000000.0,4142000000.0,5876000000.0,2975000000.0,10018000000.0,8990000000.0,19008000000.0,19008000000.0,PIIND.NS,Chemicals,0.5270412457912458,0.21790824915824916,0.1960753367003367,0.3100799663299663,0.30913299663299665,0.2246723528188059,-0.14416929311121118,-0.2666273120818575,-0.1285664578983995
2025-03-31,4907000000.0,902000000.0,5303000000.0,4401000000.0,79000000.0,151778847.5,25.455,3305000000.0,1017000000.0,-2284000000.0,4172000000.0,4556000000.0,-955000000.0,8728000000.0,8399000000.0,17127000000.0,17127000000.0,PIIND.NS,Chemicals,0.5096047176972033,0.24359198925672915,0.19297016406842996,0.28650668535061596,0.2660127284404741,0.23530772790374826,-0.09895833333333337,-0.11322779715588949,-0.12876821720902376
2025-06-30,6163000000.0,965000000.0,6078000000.0,5113000000.0,39000000.0,151745068.0,26.36,4000000000.0,1074000000.0,859000000.0,4311000000.0,6603000000.0,3315000000.0,10914000000.0,8091000000.0,19005000000.0,19005000000.0,PIIND.NS,Chemicals,0.5742699289660615,0.22683504340962904,0.2104709287029729,0.3242830833991055,0.34743488555643254,0.21166732361056365,0.10965142757050272,0.21028744326777615,0.2504582951420715
2024-06-30,9989758000.0,404812000.0,9989758000.0,9584946000.0,1904868000.0,256542105.0,22.42,5751674000.0,1928404000.0,303082000.0,9281864000.0,2530392000.0,1191737000.0,11812256000.0,9862871000.0,21675127000.0,21675127000.0,PNCINFRA.NS,Healthcare,0.5449682486289469,0.42822651050672045,0.26535826064594686,0.46088578858153867,0.11674173812222646,0.25109172068304514,0.0,0.0,0.0
2024-09-30,3932031000.0,398785000.0,3932031000.0,3533246000.0,2043070000.0,256791692.0,3.25,834573000.0,655603000.0,367668000.0,3165518000.0,2448510000.0,1070883000.0,5614028000.0,8656406000.0,14270434000.0,14270434000.0,PNCINFRA.NS,Healthcare,0.393402751451007,0.22182352688082227,0.05848266422731082,0.2755368897680337,0.17157922457018476,0.4399500461690431,-0.34162166616140244,-0.8548991128495809,-0.524728553123129
2024-12-31,4208014000.0,735381000.0,4208014000.0,3472633000.0,2237288000.0,256639117.0,3.17,813546000.0,421799000.0,421806000.0,3050827000.0,2641958000.0,957361000.0,5692785000.0,9007353000.0,14700138000.0,14700138000.0,PNCINFRA.NS,Healthcare,0.3872606502061409,0.2075373033913015,0.05534274576197856,0.2862567684738742,0.17972334681483942,0.3414422691636749,0.0301114878496338,-0.025194920036953006,0.014028608336118076
2025-03-31,3232645000.0,406180000.0,4003465000.0,3597285000.0,2087278000.0,256640349.5,9.989999999999998,755068000.0,755627000.0,-780645000.0,-5805620000.0,1117372000.0,-1222031000.0,-4688248000.0,12488117000.0,7799869000.0,7799869000.0,PNCINFRA.NS,Healthcare,-0.6010675307495549,-0.7443227572155379,0.0968052155747744,0.41444862727822734,0.14325522646598296,0.5001850141822142,-0.4694016477940547,-0.07188038537464381,-1.823542080018831
2025-06-30,3982612000.0,312450000.0,7199596000.0,6887146000.0,1868670000.0,256641582.0,16.81,4314145000.0,705309000.0,308409000.0,3361753000.0,2562530000.0,1277102000.0,5924283000.0,8303725000.0,14228008000.0,14228008000.0,PNCINFRA.NS,Healthcare,0.41638175913311265,0.23627713731957417,0.3032149686730567,0.27991353392547996,0.18010462181353848,0.14051508391151707,0.8241342258440494,4.713584736738943,-2.263645395892026
2024-06-30,6417920000.0,671230000.0,6417920000.0,5746690000.0,413010000.0,150782178.0,26.26,3959540000.0,1317490000.0,584050000.0,5162640000.0,6402370000.0,3168990000.0,11565010000.0,35415290000.0,46980300000.0,46980300000.0,POLYCAB.NS,Industrials,0.24616722328295051,0.1098894643073799,0.08428085814692542,0.13660874877342205,0.13627775897557062,0.2496650578071377,0.0,0.0,0.0
2024-09-30,7077100000.0,720600000.0,7077100000.0,6356500000.0,453030000.0,150930336.0,29.14,4398110000.0,1451390000.0,761560000.0,5594940000.0,7364610000.0,3601880000.0,12959550000.0,42024680000.0,54984230000.0,54984230000.0,POLYCAB.NS,Industrials,0.2356957622212769,0.1017553578544248,0.07998857126852554,0.1287114505377269,0.1339404043668521,0.24812206171467646,0.17036779245768963,0.11076286639357091,0.12058268864445432
2024-12-31,7449160000.0,785570000.0,7449160000.0,6663590000.0,497860000.0,150959089.0,30.31,4575570000.0,1522250000.0,250050000.0,6413540000.0,7039720000.0,2971770000.0,13453260000.0,38807360000.0,52260620000.0,52260620000.0,POLYCAB.NS,Industrials,0.2574263374602138,0.12272223329918397,0.08755292225771527,0.1425386840033662,0.13470410416102985,0.24963839536096508,-0.0495343846772065,0.04034914997578509,0.03809623019317798
2025-03-31,10444990000.0,803630000.0,10444990000.0,9641360000.0,35790000.0,150985920.5,34.76,7266680000.0,2261950000.0,-1387570000.0,9529320000.0,3373570000.0,1002870000.0,12902890000.0,53186150000.0,66089040000.0,66089040000.0,POLYCAB.NS,Industrials,0.19523494364572402,0.144189112143254,0.10995287569618199,0.1580442082378561,0.05104583150247,0.2373845977858307,0.264604974070342,0.5881474876354202,-0.04090978692153424
2025-06-30,9375460000.0,857030000.0,9375460000.0,8518430000.0,512560000.0,151012752.0,39.21,5921210000.0,2008910000.0,799450000.0,7718980000.0,8152970000.0,3976240000.0,15871950000.0,43187810000.0,59059760000.0,59059760000.0,POLYCAB.NS,Industrials,0.268743896013123,0.1306977881386582,0.10025794212506113,0.15874531152852636,0.13804610787446478,0.25332655747958416,-0.10636075210049956,-0.18515608228241787,0.23010813856430623
2024-06-30,1211465000.0,195272000.0,1211465000.0,1016193000.0,31620000.0,96030350.0,7.71,740394000.0,244179000.0,169191000.0,842663000.0,1722505000.0,776443000.0,2565168000.0,1282596000.0,3847764000.0,3847764000.0,POLYMED.NS,Healthcare,0.6666645875370735,0.21900069754797852,0.19242188450227196,0.3148490915763025,0.44766388998909495,0.2480049727140598,0.0,0.0,0.0
2024-09-30,1421768000.0,208531000.0,1421768000.0,1213237000.0,33416000.0,97064040.0,9.01,874547000.0,305274000.0,260981000.0,944743000.0,1930162000.0,889134000.0,2874905000.0,1325246000.0,4200151000.0,4200151000.0,POLYMED.NS,Healthcare,0.6844765819133646,0.2249307227287781,0.2082179902579693,0.33850402045069333,0.45954585918458646,0.2587460301181281,0.09158227999430313,0.18119136567827399,0.12074725709972989
2024-12-31,1380630000.0,215111000.0,1380630000.0,1165519000.0,33256000.0,100505542.0,8.48,852287000.0,279976000.0,218009000.0,930413000.0,1846577000.0,812595000.0,2776990000.0,1465129000.0,4242119000.0,4242119000.0,POLYMED.NS,Healthcare,0.6546233144331878,0.21932741632189007,0.2009106769517781,0.32545763096226205,0.43529589811129765,0.2472711728635485,0.009992021715409694,-0.02545317747359488,-0.03405851671620452
2025-03-31,1450914000.0,206223000.0,1450914000.0,1244691000.0,16198000.0,101006806.0,8.825,918343000.0,310150000.0,-622866000.0,1083536000.0,185527000.0,-1370268000.0,1269063000.0,2991130000.0,4260193000.0,4260193000.0,POLYMED.NS,Healthcare,0.2978886167833241,0.25433965080924736,0.21556370802919023,0.34057471105182324,0.04354896597407676,0.2524637910024721,0.0042606065506414215,0.07750440872616848,-0.5430077169885379
2025-06-30,1491540000.0,232576000.0,1491540000.0,1258964000.0,29501000.0,101508070.0,9.17,930829000.0,298634000.0,416909000.0,828812000.0,1930992000.0,880471000.0,2759804000.0,1272303000.0,4032107000.0,4032107000.0,POLYMED.NS,Healthcare,0.6844570344983405,0.20555307684047075,0.23085424072327446,0.3699157785247266,0.4789039576578697,0.24289791559404392,-0.05353888896582859,0.013596227117754545,1.1746784832589086
2024-06-30,9459000000.0,1905000000.0,9459000000.0,7554000000.0,3461000000.0,401034483.0,5.8,2326000000.0,1023000000.0,1624000000.0,6058000000.0,9545000000.0,5550000000.0,15603000000.0,3018000000.0,18621000000.0,18621000000.0,PRESTIGE.NS,Real Estate,0.8379249234734977,0.3253316148434563,0.12491273293593255,0.5079748670855486,0.5125933086300414,0.3054643177067781,0.0,0.0,0.0
2024-09-30,7396000000.0,2004000000.0,7396000000.0,5392000000.0,3565000000.0,408936170.0,4.7,1922000000.0,-519000000.0,1194000000.0,4309000000.0,10117000000.0,6071000000.0,14426000000.0,8618000000.0,23044000000.0,23044000000.0,PRESTIGE.NS,Real Estate,0.6260197882312099,0.18699010588439507,0.08340565873980212,0.3209512237458775,0.4390296823468148,-0.3699215965787598,0.23752752268943667,-0.173688736027515,-0.07543421136960837
2024-12-31,6265000000.0,2047000000.0,6265000000.0,4218000000.0,3451000000.0,431707317.0,0.41,177000000.0,445000000.0,434000000.0,3854000000.0,10346000000.0,6436000000.0,14200000000.0,2345000000.0,16545000000.0,16545000000.0,PRESTIGE.NS,Real Estate,0.8582653369598066,0.23294046539740101,0.010698096101541252,0.37866424901783013,0.6253248715624056,0.7154340836012861,-0.2820256899843777,-0.9079084287200833,-0.015666158325246093
2025-03-31,4773000000.0,2167000000.0,5000000000.0,2833000000.0,1962000000.0,431243938.5,3.6,250000000.0,440000000.0,-3135000000.0,3460000000.0,10894000000.0,1129000000.0,14354000000.0,-1020000000.0,13842000000.0,13842000000.0,PRESTIGE.NS,Real Estate,1.03698887444011,0.24996387805230458,0.01806097384770987,0.3448201127004768,0.7870249963878052,0.6376811594202898,-0.16337262012692655,0.41242937853107353,0.01084507042253513
2025-06-30,10387000000.0,2162000000.0,10387000000.0,8225000000.0,3839000000.0,430780560.0,6.79,2925000000.0,1271000000.0,1614000000.0,6776000000.0,9163000000.0,5032000000.0,15939000000.0,7134000000.0,23073000000.0,23073000000.0,PRESTIGE.NS,Real Estate,0.6908074372643349,0.2936765916872535,0.12677155116369782,0.45017986391019804,0.39713084557708145,0.3029075309818875,0.6668833983528393,10.7,0.1104221819701825
2024-06-30,608600000.0,257470000.0,608600000.0,351130000.0,14480000.0,110650224.0,2.23,246750000.0,89910000.0,25660000.0,325470000.0,1349440000.0,710450000.0,1674910000.0,4369810000.0,6044720000.0,6044720000.0,PRINCEPIPE.NS,Materials,0.27708644900011914,0.053843685067298405,0.04082074934819148,0.10068291004380682,0.22324276393282072,0.26706469435038316,0.0,0.0,0.0
2024-09-30,496300000.0,275610000.0,496300000.0,220690000.0,16380000.0,110586466.0,1.33,147080000.0,57240000.0,39380000.0,181300000.0,1497730000.0,776000000.0,1679030000.0,4541630000.0,6220660000.0,6220660000.0,PRINCEPIPE.NS,Materials,0.26991187430272673,0.02914481743094784,0.023643793423848918,0.07978253111406185,0.24076705687177888,0.28014878621769773,0.02910639367911161,-0.40393110435663626,0.0024598336627041917
2024-12-31,44890000.0,264280000.0,44890000.0,-219390000.0,32460000.0,110400000.0,-1.85,-204240000.0,-47610000.0,15220000.0,-234610000.0,1484710000.0,770160000.0,1250100000.0,4527140000.0,5777240000.0,5777240000.0,PRINCEPIPE.NS,Materials,0.2163836018583268,-0.04060935671704828,-0.03535252127313388,0.007770146298232374,0.2569929585753751,0.18904109589041096,-0.07128182540116323,-2.3886320369866736,-0.2554629756466531
2025-03-31,575230000.0,272830000.0,589320000.0,316490000.0,17120000.0,109984091.0,-0.7050000000000001,241790000.0,57590000.0,-75560000.0,314280000.0,1193110000.0,-1036850000.0,1507390000.0,5584090000.0,7091480000.0,7091480000.0,PRINCEPIPE.NS,Materials,0.2125635269365492,0.04431797029675047,0.03409584459097396,0.08111564863751995,0.16824555663979873,0.1923642193867326,0.22748578906190509,-2.1838523305914608,0.20581553475721948
2025-06-30,423080000.0,307470000.0,423080000.0,115610000.0,52020000.0,109568182.0,0.44,48210000.0,15390000.0,27410000.0,88200000.0,1393340000.0,673370000.0,1481540000.0,4322620000.0,5804160000.0,5804160000.0,PRINCEPIPE.NS,Materials,0.2552548516925791,0.01519599735362223,0.008306111478663579,0.07289254603594664,0.24005885433895688,0.2419811320754717,-0.18153051267154385,-0.8006121014103147,-0.01714884668201333
2024-06-30,2802000000.0,3142000000.0,2802000000.0,-340000000.0,2041000000.0,98132894.0,-18.21,-1787000000.0,-591000000.0,287000000.0,-627000000.0,8657000000.0,3872000000.0,8030000000.0,3877000000.0,11907000000.0,11907000000.0,PVRINOX.NS,Consumer Discretionary,0.6743932140757538,-0.052658100277147894,-0.1500797850004199,0.23532375913328293,0.7270513143529016,0.24852817493692178,0.0,0.0,0.0
2024-09-30,5211000000.0,3294000000.0,5211000000.0,1917000000.0,2064000000.0,98333333.0,-1.2,-118000000.0,-26000000.0,418000000.0,1499000000.0,9158000000.0,4091000000.0,10657000000.0,5564000000.0,16221000000.0,16221000000.0,PVRINOX.NS,Consumer Discretionary,0.6569878552493681,0.09241107206707355,-0.007274520683065162,0.32125023118180135,0.5645767831822945,0.18055555555555555,0.3623078861174098,-0.9339675433687745,0.327148194271482
2024-12-31,5694000000.0,3201000000.0,5694000000.0,2493000000.0,2031000000.0,98087432.0,3.66,359000000.0,107000000.0,418000000.0,2076000000.0,8909000000.0,3968000000.0,10985000000.0,6188000000.0,17173000000.0,17173000000.0,PVRINOX.NS,Consumer Discretionary,0.639666919000757,0.12088743958539568,0.02090490886857276,0.3315669947009841,0.5187794794153613,0.2296137339055794,0.05868935330744107,-4.0423728813559325,0.030777892465046364
2025-03-31,3443000000.0,3161000000.0,3231000000.0,70000000.0,1747000000.0,98045531.0,-0.9249999999999998,-1250000000.0,-424000000.0,5000000.0,-320000000.0,8253000000.0,1362000000.0,7933000000.0,4106000000.0,12039000000.0,12039000000.0,PVRINOX.NS,Consumer Discretionary,0.6589417725724728,-0.026580280754215466,-0.10382922169615416,0.28598720823988705,0.6855220533266883,0.2532855436081243,-0.2989576661037675,-4.481894150417827,-0.27783340919435595
2025-06-30,4296000000.0,3085000000.0,4296000000.0,1211000000.0,1914000000.0,98003630.0,-5.51,-540000000.0,-158000000.0,324000000.0,888000000.0,8709000000.0,3898000000.0,9597000000.0,5094000000.0,14691000000.0,14691000000.0,PVRINOX.NS,Consumer Discretionary,0.6532570961813355,0.06044517051255871,-0.03675719828466408,0.29242393302021646,0.5928119256687768,0.22636103151862463,0.22028407675056072,-0.5680000000000001,0.2097567124669104
2024-06-30,76500000.0,27900000.0,76500000.0,48600000.0,500000.0,54459459.0,0.74,40300000.0,7800000.0,50600000.0,-2000000.0,248100000.0,220200000.0,246100000.0,456800000.0,702900000.0,702900000.0,QUICKHEAL.NS,IT Services,0.35012092758571633,-0.0028453549580310144,0.05733390240432494,0.1088348271446863,0.35296628254374735,0.16216216216216217,0.0,0.0,0.0
2024-09-30,82700000.0,31500000.0,82700000.0,51200000.0,500000.0,55333333.0,0.75,41500000.0,9200000.0,52000000.0,-800000.0,237500000.0,206000000.0,236700000.0,498200000.0,734900000.0,734900000.0,QUICKHEAL.NS,IT Services,0.322084637365628,-0.0010885834807456798,0.05647026806368213,0.11253231732208464,0.3231732208463737,0.1814595660749507,0.04552567932849616,0.02977667493796532,-0.038195855343356344
2024-12-31,11400000.0,33900000.0,11400000.0,-22500000.0,600000.0,55000000.0,0.02,1100000.0,-24200000.0,49100000.0,-71600000.0,309300000.0,275400000.0,237700000.0,468400000.0,706100000.0,706100000.0,QUICKHEAL.NS,IT Services,0.3366378699900864,-0.1014020676957938,0.001557852995326441,0.016145021951564933,0.4380399376858802,1.0476190476190477,-0.03918900530684444,-0.9734939759036144,0.0042247570764681885
2025-03-31,-28800000.0,36300000.0,-28800000.0,-65100000.0,600000.0,55050000.0,-0.49,-32500000.0,-33200000.0,-143600000.0,-121100000.0,322300000.0,-292900000.0,201200000.0,450200000.0,651400000.0,651400000.0,QUICKHEAL.NS,IT Services,0.30887319619281545,-0.18590727663494014,-0.04989253914645379,-0.04421246545901136,0.4947804728277556,0.5053272450532724,-0.07746778076759664,-30.545454545454547,-0.15355490113588555
2025-06-30,-39800000.0,29600000.0,-39800000.0,-69400000.0,600000.0,55100000.0,-1.0,-55100000.0,-14900000.0,57500000.0,-126900000.0,252300000.0,222700000.0,125400000.0,446900000.0,572300000.0,572300000.0,QUICKHEAL.NS,IT Services,0.21911584833129477,-0.22173685130176482,-0.09627817578193255,-0.06954394548313822,0.44085269963305956,0.21285714285714286,-0.12143076450721524,0.6953846153846155,-0.37673956262425445
2024-06-30,1493292000.0,328536000.0,1493292000.0,1164756000.0,160401000.0,133659397.0,5.64,753839000.0,250516000.0,12697000.0,1141515000.0,3523565000.0,1696487000.0,4665080000.0,6700348000.0,11365428000.0,11365428000.0,RADICO.NS,fmcg,0.410462324868012,0.10043748462442417,0.06632737456081725,0.13138898068774885,0.31002484024358784,0.2494297335105615,0.0,0.0,0.0
2024-09-30,1648393000.0,356924000.0,1648393000.0,1291469000.0,188258000.0,133992359.0,6.02,806634000.0,296577000.0,31992000.0,1274899000.0,3595199000.0,1669165000.0,4870098000.0,6292863000.0,11162961000.0,11162961000.0,RADICO.NS,fmcg,0.4362729566107057,0.11420795969814819,0.07225986008550957,0.1476662867495461,0.3220649969125575,0.26883071325430946,-0.01781428732820267,0.07003484828988693,0.04394737067745891
2024-12-31,1845378000.0,356096000.0,1845378000.0,1489282000.0,195080000.0,133925806.0,7.13,954891000.0,339311000.0,10823000.0,1483157000.0,4085237000.0,1882336000.0,5568394000.0,7373980000.0,12942374000.0,12942374000.0,RADICO.NS,fmcg,0.4302451775848851,0.11459698197564064,0.07378020446635215,0.14258419668601757,0.3156481956092445,0.2621777744123406,0.1594033160198267,0.18379711244504948,0.1433843836407398
2025-03-31,1795191000.0,359817000.0,1795191000.0,1435374000.0,206711000.0,133965675.0,8.435,920749000.0,307914000.0,-24384000.0,1380968000.0,3638508000.0,1290298000.0,5019476000.0,7605502000.0,12624978000.0,12624978000.0,RADICO.NS,fmcg,0.3975829502435569,0.10938379456978063,0.07293074094861789,0.1421935943175505,0.28819915567377624,0.25060899530628006,-0.024523785203549253,-0.03575486626222257,-0.09857743543290942
2025-06-30,2339934000.0,362593000.0,2269998000.0,1907405000.0,159335000.0,134005544.0,9.74,1305214000.0,442856000.0,10531000.0,1959113000.0,4517823000.0,2134839000.0,6476936000.0,8583470000.0,15060406000.0,15060406000.0,RADICO.NS,fmcg,0.4300638375884422,0.13008367769102638,0.08666525988741605,0.15536991499432354,0.2999801598974158,0.25333996922320046,0.19290552427101249,0.41755679343664776,0.29036098588777004
2024-06-30,1056580000.0,341430000.0,1056580000.0,715150000.0,181620000.0,101627249.0,3.89,395330000.0,136250000.0,119340000.0,595810000.0,2281570000.0,600520000.0,2877380000.0,424790000.0,3302170000.0,3302170000.0,RAINBOW.NS,Healthcare,0.8713603478924464,0.18042983856070402,0.11971824588073902,0.3199653561143127,0.6909305093317425,0.2563113736408443,0.0,0.0,0.0
2024-09-30,1583540000.0,349000000.0,1583540000.0,1234540000.0,181020000.0,101504505.0,7.77,788690000.0,263470000.0,112730000.0,1121810000.0,2536070000.0,697340000.0,3657880000.0,516720000.0,4174600000.0,4174600000.0,RAINBOW.NS,Healthcare,0.8762228716523739,0.26872275188041966,0.18892588511474154,0.3793273607052173,0.6075001197719542,0.25040868309002434,0.2641989964175073,0.995016821389725,0.2712537099722665
2024-12-31,1476310000.0,352340000.0,1476310000.0,1123970000.0,180700000.0,101607988.0,6.76,686870000.0,253860000.0,132740000.0,991230000.0,2452310000.0,663210000.0,3443540000.0,537280000.0,3980820000.0,3980820000.0,RAINBOW.NS,Healthcare,0.8650328324315091,0.24900146201033957,0.17254485256806387,0.3708557533372521,0.6160313704211695,0.2698542621155911,-0.04641881856944374,-0.12910015341896053,-0.05859678283595959
2025-03-31,1292530000.0,341630000.0,1292530000.0,950900000.0,181210000.0,101562058.5,6.015,563350000.0,204160000.0,-363020000.0,851160000.0,2170920000.0,-381620000.0,3022080000.0,470410000.0,3492490000.0,3492490000.0,RAINBOW.NS,Healthcare,0.8653081325930783,0.24371150669006927,0.16130325355262293,0.3700883896589539,0.621596625903009,0.2660030488202108,-0.12267070603543995,-0.17983024444217977,-0.1223914924757662
2025-06-30,1236390000.0,341870000.0,1236390000.0,894520000.0,180780000.0,101516129.0,5.27,534990000.0,175690000.0,200160000.0,694360000.0,2359950000.0,584300000.0,3054310000.0,474980000.0,3529290000.0,3529290000.0,RAINBOW.NS,Healthcare,0.8654176902436468,0.19674212093650564,0.15158572970767492,0.35032258612922146,0.6686755693071411,0.2472139359486689,0.010536894880157188,-0.05034170586669029,0.010664840110122809
2024-06-30,3282700000.0,1676800000.0,3282700000.0,1605900000.0,1130500000.0,227975460.0,1.63,371600000.0,128000000.0,81000000.0,1524900000.0,10123600000.0,7022200000.0,11648500000.0,9287000000.0,20935500000.0,20935500000.0,RAMCOCEM.NS,Materials,0.5563994172577679,0.0728380024360536,0.017749755200496764,0.15680064961429152,0.48356141482171433,0.2562049639711769,0.0,0.0,0.0
2024-09-30,3238900000.0,1695300000.0,3238900000.0,1543600000.0,1198700000.0,229464286.0,1.12,257000000.0,91700000.0,98100000.0,1445500000.0,14979700000.0,11855500000.0,16425200000.0,4016100000.0,20441300000.0,20441300000.0,RAMCOCEM.NS,Materials,0.8035301081633751,0.07071468057315337,0.012572585892286695,0.15844882664018434,0.7328154275902218,0.2629767708632062,-0.02360583697547225,-0.30839612486544676,0.4100699660900544
2024-12-31,2898700000.0,1748100000.0,4784500000.0,3036400000.0,1125100000.0,239343832.0,7.62,1823800000.0,78700000.0,108100000.0,1042500000.0,10079200000.0,6949500000.0,11121700000.0,8712800000.0,19834500000.0,19834500000.0,RAMCOCEM.NS,Materials,0.5607249993697849,0.0525599334492929,0.09195089364491164,0.14614434445032645,0.508165065920492,0.04136662286465177,-0.029685000464745426,6.096498054474708,-0.32288800136375817
2025-03-31,2156800000.0,1830300000.0,2270600000.0,440300000.0,-21200000.0,237769138.0,5.609999999999999,274100000.0,213300000.0,-68400000.0,1377800000.0,5242600000.0,410200000.0,6620400000.0,17085000000.0,23705400000.0,23705400000.0,RAMCOCEM.NS,Materials,0.2792781391581665,0.05812177816025041,0.011562766289537405,0.09098348899406886,0.22115636099791608,0.4376282314320886,0.1951599485744535,-0.8497093979603026,-0.40473129107960115
2025-06-30,4035100000.0,1839000000.0,4035100000.0,2196100000.0,1047400000.0,236194444.0,3.6,850300000.0,304600000.0,59800000.0,2136300000.0,10009600000.0,6699900000.0,12145900000.0,8594300000.0,20740200000.0,20740200000.0,RAMCOCEM.NS,Materials,0.5856211608374076,0.10300286400324009,0.040997676010838854,0.19455453660041852,0.48261829683416746,0.26374577885531214,-0.12508542357437546,2.102152499087924,0.8346172436710773
2024-06-30,680440000.0,94930000.0,680440000.0,585510000.0,3130000.0,119094488.0,3.81,453750000.0,128630000.0,182690000.0,402820000.0,1169590000.0,1074660000.0,1572410000.0,1027720000.0,2600130000.0,2600130000.0,RATEGAIN.NS,IT Services,0.6047428397810879,0.15492302307961525,0.17451050524396858,0.26169460757731344,0.44981981670147264,0.2208695353549229,0.0,0.0,0.0
2024-09-30,775450000.0,87100000.0,775450000.0,688350000.0,3310000.0,119194064.0,4.38,522070000.0,162970000.0,173230000.0,515120000.0,1212010000.0,1124910000.0,1727130000.0,1045470000.0,2772600000.0,2772600000.0,RATEGAIN.NS,IT Services,0.6229279376758278,0.18578951164971508,0.1882961840871384,0.2796833297266104,0.4371384260261127,0.23789851687492702,0.06633129881967448,0.1505674931129477,0.0983967285885996
2024-12-31,818010000.0,83570000.0,818010000.0,734440000.0,3190000.0,119031579.0,4.75,565400000.0,165850000.0,203290000.0,531150000.0,1222570000.0,1139000000.0,1753720000.0,1033350000.0,2787070000.0,2787070000.0,RATEGAIN.NS,IT Services,0.6292342854682516,0.19057648354723777,0.20286537474839167,0.2935017778527271,0.43865780192101383,0.2268034188034188,0.005218928081944796,0.08299653303196886,0.015395482679358308
2025-03-31,810430000.0,83720000.0,810430000.0,726710000.0,3070000.0,118475588.5,4.365,548070000.0,175570000.0,-553050000.0,566260000.0,5147180000.0,-1166570000.0,1725850000.0,881050000.0,2606900000.0,2606900000.0,RATEGAIN.NS,IT Services,0.6620315317043232,0.21721585024358434,0.21023821397061643,0.3108788215888603,1.9744447427979592,0.24262064009728596,-0.06464494971421597,-0.030650866643084584,-0.01589193257760646
2025-06-30,703250000.0,87000000.0,703250000.0,616250000.0,2980000.0,117919598.0,3.98,469320000.0,143950000.0,206580000.0,409670000.0,1227990000.0,1140990000.0,1637660000.0,1091490000.0,2729150000.0,2729150000.0,RATEGAIN.NS,IT Services,0.6000622904567356,0.15010900829928733,0.17196563032446,0.25768096293717824,0.4499532821574483,0.23472532489767964,0.04689477923971008,-0.1436860255076906,-0.051099458237969686
